perfil,cenario,run,Aleatório_custo,Aleatório_cobertura,Aleatório_overlaps,Aleatório_conectividade,PSO_custo,PSO_cobertura,PSO_overlaps,PSO_conectividade,GWO_custo,GWO_cobertura,GWO_overlaps,GWO_conectividade,WOA_custo,WOA_cobertura,WOA_overlaps,WOA_conectividade,SSA_custo,SSA_cobertura,SSA_overlaps,SSA_conectividade,CS_custo,CS_cobertura,CS_overlaps,CS_conectividade
B_transicao,250x250_escasso,11,0.4604509952129,0.3191,0,0.6,0.32073570168808263,0.3585,0,1.0,0.3207986898463089,0.3584,0,1.0,0.3207042076089695,0.3586,0,1.0,0.3209246661627614,0.3582,0,1.0,0.3266806371104428,0.3505,1,1.0
B_transicao,250x250_escasso,12,0.5475585131029379,0.2729,1,0.4,0.3202317964222726,0.3595,0,1.0,0.320830183925422,0.3583,0,1.0,0.3208931720836483,0.3582,0,1.0,0.33041383429086124,0.3447,2,1.0,0.33282198991843687,0.3461,2,1.0
B_transicao,250x250_escasso,13,0.5336206833079428,0.2167,3,0.6,0.3206727135298564,0.3587,0,1.0,0.32095616024187457,0.3581,0,1.0,0.3383408919123205,0.3233,0,1.0,0.3222833774631484,0.3568,2,1.0,0.32233228481409776,0.3561,1,1.0
B_transicao,250x250_escasso,14,0.5120578208717694,0.2516,3,0.6,0.32064121945074325,0.3587,0,1.0,0.3208931720836483,0.3582,0,1.0,0.32086167800453513,0.3583,0,1.0,0.32162232952603986,0.3576,2,1.0,0.3278971860478517,0.3483,2,1.0
B_transicao,250x250_escasso,15,0.5665702951298197,0.2574,2,0.4,0.32064121945074325,0.3587,0,1.0,0.32120811287477957,0.3576,0,1.0,0.3210191484001008,0.358,0,1.0,0.3281743985939472,0.3512,2,1.0,0.32532928929843113,0.3539,3,1.0
B_transicao,250x250_escasso,16,0.4516873060390975,0.2731,5,0.8,0.32064121945074325,0.3587,0,1.0,0.3220926870003386,0.3569,1,1.0,0.32083884980316923,0.3585,1,1.0,0.323935800512562,0.3563,2,1.0,0.33190875387496016,0.3388,1,1.0
B_transicao,250x250_escasso,17,0.43007096224688895,0.2817,2,0.8,0.3203577727387251,0.3593,0,1.0,0.32086167800453513,0.3583,0,1.0,0.3208931720836483,0.3582,0,1.0,0.3222663991331384,0.3556,1,1.0,0.3306073655643532,0.3483,2,1.0
B_transicao,250x250_escasso,18,0.36099088818478414,0.2957,1,1.0,0.3204522549760645,0.3591,0,1.0,0.3209246661627614,0.3582,0,1.0,0.320830183925422,0.3583,0,1.0,0.32885144493406687,0.3433,2,1.0,0.33137244142387,0.3408,1,1.0
B_transicao,250x250_escasso,19,0.47132528848471794,0.2976,1,0.6,0.32038926681783825,0.3592,0,1.0,0.3213025951121189,0.3574,0,1.0,0.32076719576719576,0.3585,0,1.0,0.3300593191770111,0.3484,1,1.0,0.3283959943460798,0.3491,1,1.0
B_transicao,250x250_escasso,20,0.5599527786479603,0.2668,1,0.4,0.32051524313429075,0.359,0,1.0,0.3212711010330058,0.3575,0,1.0,0.3381519274376417,0.3237,0,1.0,0.33106400502094707,0.3381,2,1.0,0.32565118406761207,0.3532,1,1.0
B_transicao,250x250_suficiente,1,0.38022430787997225,0.4092,9,0.7778,0.17812135578234184,0.6439,2,1.0,0.1944129503653313,0.6112,0,1.0,0.19922660990838817,0.6022,5,1.0,0.2268494023239372,0.5619,8,1.0,0.21948575547113977,0.5724,6,1.0
B_transicao,250x250_suficiente,2,0.33816973960408103,0.3768,13,1.0,0.17801998718697162,0.6443,5,1.0,0.19220836482741244,0.6156,0,1.0,0.1987419266513111,0.6037,1,1.0,0.2163728318276514,0.5755,7,1.0,0.2230616738073762,0.5575,4,1.0
